Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;;Appart 1P;10,4;12,0;14,0;16,2;19,9;13,9;300;350;400;445;505;402;29;602;2655;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;;Appart 2P;9,4;10,5;12,0;13,2;14,8;11,8;415;472;540;600;650;536;46;1189;6790;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;;Appart 3P;8,1;9,1;10,3;11,4;12,5;10,2;518;577;650;730;804;658;64;1463;9082;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;;Appart 4P+;7,2;8,4;9,4;10,5;11,9;9,4;572;650;744;875;1066;789;84;972;6740;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;1. Moins de 1 an;;8,3;9,5;11,0;12,6;14,3;10,6;406;505;607;715;840;624;59;1400;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;1. Moins de 1 an;Appart 1P;11,2;12,0;14,1;16,6;19,5;14,0;322;360;406;475;520;416;30;226;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;1. Moins de 1 an;Appart 2P;9,6;10,9;12,1;13,3;14,4;11,9;400;469;530;598;650;531;45;392;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;1. Moins de 1 an;Appart 3P;8,5;9,5;10,6;11,5;12,8;10,6;520;585;659;730;805;662;63;466;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;1. Moins de 1 an;Appart 4P+;7,0;8,5;9,5;10,9;12,2;9,4;575;645;725;850;1000;767;82;316;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;2. 1 an et plus;;8,0;9,2;10,5;12,3;14,3;10,3;425;519;614;725;845;637;62;2826;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;2. 1 an et plus;Appart 1P;10,4;11,9;14,0;16,0;20,1;13,9;298;341;396;432;496;393;28;376;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;2. 1 an et plus;Appart 2P;9,3;10,3;12,0;13,2;14,9;11,7;422;473;545;600;650;538;46;797;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;2. 1 an et plus;Appart 3P;8,0;8,9;10,2;11,3;12,4;10,1;513;575;650;730;803;656;65;997;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;;2. 1 an et plus;Appart 4P+;7,3;8,4;9,4;10,4;11,8;9,4;572;650;744;880;1084;799;85;656;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;1. Avant 1946;;;7,5;8,7;10,2;12,2;14,9;9,9;360;449;550;658;840;575;58;661;2283;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;1. Avant 1946;;Appart 1P;10,0;11,1;13,3;16,0;19,5;13,3;290;342;368;430;500;384;29;144;250;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;1. Avant 1946;;Appart 2P;8,7;9,8;10,9;12,5;14,8;10,9;390;435;490;550;600;489;45;204;852;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;1. Avant 1946;;Appart 3P;7,3;8,2;9,4;10,8;12,5;9,6;470;534;585;656;734;607;63;188;708;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;1. Avant 1946;;Appart 4P+;6,3;7,5;8,9;10,2;12,0;8,7;570;700;750;900;1127;811;93;125;473;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;1. Avant 1946;1. Moins de 1 an;;7,8;9,2;10,9;12,5;15,0;10,3;360;440;550;665;828;577;56;227;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;1. Avant 1946;2. 1 an et plus;;7,3;8,5;10,1;11,9;14,8;9,7;368;450;550;656;848;575;59;434;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;2. Entre 1946-1970;;;8,0;8,9;10,1;11,5;13,2;9,9;430;500;584;658;740;588;59;1459;7721;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;2. Entre 1946-1970;;Appart 1P;10,3;12,2;13,9;15,6;18,2;13,6;328;360;400;440;490;404;30;182;620;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;2. Entre 1946-1970;;Appart 2P;9,3;10,4;11,5;12,8;14,3;11,4;400;454;500;549;600;500;44;357;1519;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;2. Entre 1946-1970;;Appart 3P;8,0;8,8;10,0;10,9;11,7;9,8;498;541;599;648;700;596;61;509;3041;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;2. Entre 1946-1970;;Appart 4P+;7,3;8,5;9,2;10,1;11,0;9,1;550;600;658;740;830;682;75;411;2541;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;7,9;9,1;10,5;12,0;14,3;10,2;414;500;584;653;720;580;57;459;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;2. Entre 1946-1970;2. 1 an et plus;;8,0;8,9;9,9;11,3;12,8;9,8;437;504;584;660;744;592;60;1000;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;3. Entre 1971-1990;;;7,7;8,8;10,1;12,2;13,8;9,9;408;505;620;720;846;635;64;714;7183;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;3. Entre 1971-1990;;Appart 1P;10,8;12,5;13,7;15,5;19,9;13,8;315;333;400;444;500;401;29;131;975;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;3. Entre 1971-1990;;Appart 2P;9,2;10,2;11,8;13,0;14,3;11,5;416;480;540;600;668;541;47;181;1730;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;3. Entre 1971-1990;;Appart 3P;7,9;8,6;9,7;10,7;12,4;9,7;525;575;638;700;800;645;67;208;2253;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;3. Entre 1971-1990;;Appart 4P+;7,0;7,8;9,1;9,9;11,3;9,0;600;652;750;881;1016;794;89;194;2224;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;8,0;9,1;10,8;12,3;13,6;10,2;400;500;620;750;881;635;62;215;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;3. Entre 1971-1990;2. 1 an et plus;;7,6;8,7;10,0;12,2;13,9;9,9;415;507;621;714;837;635;64;499;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;4. Entre 1991-2005;;;9,2;10,1;11,4;12,7;15,0;11,2;500;590;682;800;928;713;64;554;3821;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;4. Entre 1991-2005;;Appart 1P;12,3;13,5;15,9;20,2;21,4;15,8;347;385;429;500;540;436;28;74;498;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;4. Entre 1991-2005;;Appart 2P;10,0;11,5;12,6;14,0;15,2;12,5;487;550;588;628;655;584;47;179;1244;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;4. Entre 1991-2005;;Appart 3P;9,1;9,9;10,9;11,8;12,4;10,7;620;660;727;790;841;737;69;194;1321;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;4. Entre 1991-2005;;Appart 4P+;8,9;9,4;10,4;11,5;12,2;10,4;721;806;860;1030;1210;937;90;107;759;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;9,4;10,3;11,4;12,8;15,6;11,3;464;575;655;760;875;669;59;167;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;4. Entre 1991-2005;2. 1 an et plus;;9,2;10,1;11,4;12,7;15,0;11,2;520;590;700;823;955;728;65;387;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;5. Après 2005;;;9,8;10,7;12,0;13,1;14,4;11,6;519;605;702;800;905;714;61;838;4259;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;5. Après 2005;;Appart 1P;11,8;12,5;14,4;16,3;20,0;14,5;295;360;403;455;535;409;28;71;312;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;5. Après 2005;;Appart 2P;11,5;12,2;13,0;14,0;14,9;12,9;510;550;595;648;680;597;46;268;1445;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;5. Après 2005;;Appart 3P;10,0;10,5;11,2;12,3;13,3;11,4;650;690;736;800;853;744;66;364;1760;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;5. Après 2005;;Appart 4P+;9,1;9,7;10,5;12,6;13,1;10,7;720;790;882;1005;1230;937;88;135;743;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;5. Après 2005;1. Moins de 1 an;;9,6;10,4;12,1;13,1;14,1;11,3;520;587;706;820;945;719;63;332;;Estimation directe
B3800;2020;Agglomération de Grenoble;Périphérie;Appartement;5. Après 2005;2. 1 an et plus;;9,8;10,8;12,0;13,1;14,4;11,8;517;610;700;790;888;711;60;506;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;;8,6;9,7;11,0;12,7;15,0;10,7;395;466;551;690;900;610;57;15817;81248;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Maison 1-3P;7,9;9,2;10,6;12,7;14,2;10,3;438;530;590;680;792;602;58;210;3999;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Maison 1-3P;7,9;9,2;10,6;12,7;14,2;10,3;438;530;590;680;792;602;58;210;3999;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Ensemble 4P+;7,3;8,6;9,5;10,5;11,7;9,5;647;742;864;1040;1285;916;97;1487;15944;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Ensemble 4P+;7,3;8,6;9,5;10,5;11,7;9,5;647;742;864;1040;1285;916;97;1487;15944;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Maison 4P+;7,3;8,6;9,8;10,5;11,8;9,5;700;820;935;1100;1300;981;103;541;7942;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Maison 4P+;7,3;8,6;9,8;10,5;11,8;9,5;700;820;935;1100;1300;981;103;541;7942;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Appart 1P;11,1;12,4;14,3;17,2;19,2;14,2;321;350;395;430;467;392;28;2560;13613;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Appart 1P;11,1;12,4;14,3;17,2;19,2;14,2;321;350;395;430;467;392;28;2560;13613;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Appart 2P;9,6;10,7;11,6;12,9;14,5;11,6;440;470;504;547;600;513;44;6812;28828;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Appart 2P;9,6;10,7;11,6;12,9;14,5;11,6;440;470;504;547;600;513;44;6812;28828;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Appart 3P;8,5;9,3;10,1;11,0;12,1;10,2;547;600;650;700;787;662;65;4748;18865;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Appart 3P;8,5;9,3;10,1;11,0;12,1;10,2;547;600;650;700;787;662;65;4748;18865;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Appart 4P+;7,4;8,5;9,4;10,3;11,5;9,4;630;700;782;914;1200;850;90;946;8002;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Appart 4P+;7,4;8,5;9,4;10,3;11,5;9,4;630;700;782;914;1200;850;90;946;8002;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Ensemble 1P;11,0;12,4;14,3;17,2;19,2;14,2;320;350;395;429;467;392;28;2569;13820;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Ensemble 1P;11,0;12,4;14,3;17,2;19,2;14,2;320;350;395;429;467;392;28;2569;13820;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Ensemble 2P;9,6;10,7;11,7;12,9;14,6;11,6;440;469;505;547;600;512;44;6865;29973;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Ensemble 2P;9,6;10,7;11,7;12,9;14,6;11,6;440;469;505;547;600;512;44;6865;29973;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Ensemble 3P;8,3;9,2;10,1;11,0;12,3;10,1;545;600;650;700;800;662;66;4896;21511;Estimation directe
B4400;2020;Agglomération de Nantes;;;;;Ensemble 3P;8,3;9,2;10,1;11,0;12,3;10,1;545;600;650;700;800;662;66;4896;21511;Estimation directe
B4400;2020;Agglomération de Nantes;;;;1. Moins de 1 an;;9,2;10,2;11,4;13,3;16,3;11,2;380;462;551;685;920;614;55;5659;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;1. Moins de 1 an;;9,2;10,2;11,4;13,3;16,3;11,2;380;462;551;685;920;614;55;5659;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;1. Moins de 1 an;Ensemble 4P+;8,0;9,0;10,0;10,7;12,1;9,9;665;780;920;1130;1300;981;99;405;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;1. Moins de 1 an;Ensemble 4P+;8,0;9,0;10,0;10,7;12,1;9,9;665;780;920;1130;1300;981;99;405;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;1. Moins de 1 an;Ensemble 1P;11,3;12,5;14,8;17,8;20,0;14,7;320;350;392;426;470;393;27;1029;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;1. Moins de 1 an;Ensemble 1P;11,3;12,5;14,8;17,8;20,0;14,7;320;350;392;426;470;393;27;1029;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;1. Moins de 1 an;Ensemble 2P;10,2;11,0;11,9;13,2;14,9;12,0;450;476;510;550;610;523;43;2475;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;1. Moins de 1 an;Ensemble 2P;10,2;11,0;11,9;13,2;14,9;12,0;450;476;510;550;610;523;43;2475;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;1. Moins de 1 an;Ensemble 3P;8,9;9,6;10,5;11,4;13,2;10,6;580;611;655;719;830;682;64;1750;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;1. Moins de 1 an;Ensemble 3P;8,9;9,6;10,5;11,4;13,2;10,6;580;611;655;719;830;682;64;1750;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;2. 1 an et plus;;8,3;9,4;10,8;12,4;14,6;10,4;400;468;552;690;880;607;59;10158;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;2. 1 an et plus;;8,3;9,4;10,8;12,4;14,6;10,4;400;468;552;690;880;607;59;10158;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;2. 1 an et plus;Ensemble 4P+;7,1;8,3;9,3;10,3;11,5;9,3;630;700;850;972;1241;884;95;1082;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;2. 1 an et plus;Ensemble 4P+;7,1;8,3;9,3;10,3;11,5;9,3;630;700;850;972;1241;884;95;1082;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;2. 1 an et plus;Ensemble 1P;10,7;12,3;14,0;16,8;18,5;13,9;320;350;395;430;465;392;28;1540;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;2. 1 an et plus;Ensemble 1P;10,7;12,3;14,0;16,8;18,5;13,9;320;350;395;430;465;392;28;1540;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;2. 1 an et plus;Ensemble 2P;9,2;10,5;11,5;12,7;14,2;11,4;435;460;501;541;588;506;44;4390;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;2. 1 an et plus;Ensemble 2P;9,2;10,5;11,5;12,7;14,2;11,4;435;460;501;541;588;506;44;4390;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;2. 1 an et plus;Ensemble 3P;8,0;9,0;9,9;10,9;12,0;9,8;516;590;648;700;777;653;66;3146;;Estimation directe
B4400;2020;Agglomération de Nantes;;;;2. 1 an et plus;Ensemble 3P;8,0;9,0;9,9;10,9;12,0;9,8;516;590;648;700;777;653;66;3146;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;;;8,2;9,5;11,5;14,0;17,1;10,7;370;438;520;680;910;597;56;1339;9338;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;;;8,2;9,5;11,5;14,0;17,1;10,7;370;438;520;680;910;597;56;1339;9338;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;;Ensemble 4P+;6,1;8,0;9,5;10,6;11,5;9,0;580;700;900;1077;1500;946;105;202;2018;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;;Ensemble 4P+;6,1;8,0;9,5;10,6;11,5;9,0;580;700;900;1077;1500;946;105;202;2018;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;;Ensemble 1P;10,6;12,5;15,8;17,6;19,2;14,7;315;350;385;425;485;393;27;346;1954;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;;Ensemble 1P;10,6;12,5;15,8;17,6;19,2;14,7;315;350;385;425;485;393;27;346;1954;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;;Ensemble 2P;9,2;10,6;12,0;13,9;15,9;11,9;404;450;500;545;613;506;43;511;3375;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;;Ensemble 2P;9,2;10,6;12,0;13,9;15,9;11,9;404;450;500;545;613;506;43;511;3375;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;;Ensemble 3P;7,7;8,7;10,3;11,8;12,8;10,0;500;580;650;752;930;677;68;280;1991;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;;Ensemble 3P;7,7;8,7;10,3;11,8;12,8;10,0;500;580;650;752;930;677;68;280;1991;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;;9,3;10,8;12,5;15,0;17,6;11,9;350;420;527;680;960;601;51;468;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;;9,3;10,8;12,5;15,0;17,6;11,9;350;420;527;680;960;601;51;468;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;16;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;16;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;Maison 4P+;;;;;;;;;;;;;;16;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;Maison 4P+;;;;;;;;;;;;;;16;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;Appart 1P;12,0;13,7;17,1;18,2;19,2;15,5;332;350;395;425;490;399;26;150;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;Appart 1P;12,0;13,7;17,1;18,2;19,2;15,5;332;350;395;425;490;399;26;150;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;Appart 2P;9,8;11,1;12,5;14,4;15,9;12,3;438;475;520;568;620;525;43;168;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;Appart 2P;9,8;11,1;12,5;14,4;15,9;12,3;438;475;520;568;620;525;43;168;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;Appart 3P;9,8;11,0;11,6;12,7;14,1;11,8;570;620;739;960;1050;774;66;85;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;Appart 3P;9,8;11,0;11,6;12,7;14,1;11,8;570;620;739;960;1050;774;66;85;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;Appart 4P+;;;;;;;;;;;;;;33;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;1. Moins de 1 an;Appart 4P+;;;;;;;;;;;;;;33;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;;7,7;9,0;10,8;13,1;16,2;10,1;375;440;518;680;900;594;59;871;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;;7,7;9,0;10,8;13,1;16,2;10,1;375;440;518;680;900;594;59;871;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;Maison 1-3P;7,3;8,1;9,7;12,4;13,9;9,8;425;458;580;650;752;579;59;59;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;Maison 1-3P;7,3;8,1;9,7;12,4;13,9;9,8;425;458;580;650;752;579;59;59;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;Maison 4P+;5,9;7,5;8,3;9,9;10,9;8,5;500;650;820;1040;1297;860;101;61;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;Maison 4P+;5,9;7,5;8,3;9,9;10,9;8,5;500;650;820;1040;1297;860;101;61;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;Appart 1P;10,1;12,5;14,4;17,0;18,5;14,1;315;350;380;420;467;389;28;191;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;Appart 1P;10,1;12,5;14,4;17,0;18,5;14,1;315;350;380;420;467;389;28;191;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;Appart 2P;9,2;10,1;11,4;13,9;16,0;11,6;400;450;490;538;590;497;43;319;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;Appart 2P;9,2;10,1;11,4;13,9;16,0;11,6;400;450;490;538;590;497;43;319;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;Appart 3P;7,7;8,9;9,4;10,8;12,0;9,4;458;520;618;700;870;642;68;149;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;Appart 3P;7,7;8,9;9,4;10,8;12,0;9,4;458;520;618;700;870;642;68;149;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;Appart 4P+;6,3;7,1;9,6;10,1;11,0;8,8;525;700;900;1115;1500;945;107;92;;Estimation directe
B4400;2020;Agglomération de Nantes;;;1. Avant 1946;2. 1 an et plus;Appart 4P+;6,3;7,1;9,6;10,1;11,0;8,8;525;700;900;1115;1500;945;107;92;;Estimation directe
B4400;2020;Agglomération de Nantes;;;2. Entre 1946-1970;;;8,0;8,9;10,0;12,0;13,8;10,1;400;458;565;692;865;613;61;1438;12640;Estimation directe
B4400;2020;Agglomération de Nantes;;;2. Entre 1946-1970;;;8,0;8,9;10,0;12,0;13,8;10,1;400;458;565;692;865;613;61;1438;12640;Estimation directe
B4400;2020;Agglomération de Nantes;;;2. Entre 1946-1970;;Ensemble 4P+;7,2;8,4;9,3;10,0;12,2;9,4;600;650;760;1000;1200;853;91;325;3192;Estimation directe
B4400;2020;Agglomération de Nantes;;;2. Entre 1946-1970;;Ensemble 4P+;7,2;8,4;9,3;10,0;12,2;9,4;600;650;760;1000;1200;853;91;325;3192;Estimation directe
B4400;2020;Agglomération de Nantes;;;2. Entre 1946-1970;;Ensemble 1P;10,4;11,3;13,0;15,7;16,7;12,8;300;340;381;416;449;372;29;208;1670;Estimation directe
B4400;2020;Agglomération de Nantes;;;2. Entre 1946-1970;;Ensemble 1P;10,4;11,3;13,0;15,7;16,7;12,8;300;340;381;416;449;372;29;208;1670;Estimation directe
B4400;2020;Agglomération de Nantes;;;2. Entre 1946-1970;;Ensemble 2P;8,5;9,8;10,8;12,5;13,9;10,7;415;448;475;520;595;487;45;416;4081;Estimation directe
B4400;2020;Agglomération de Nantes;;;2. Entre 1946-1970;;Ensemble 2P;8,5;9,8;10,8;12,5;13,9;10,7;415;448;475;520;595;487;45;416;4081;Estimation directe
B4400;2020;Agglomération de Nantes;;;2. Entre 1946-1970;;Ensemble 3P;8,1;8,8;9,8;11,0;13,2;10,0;497;538;610;678;781;620;62;489;3696;Estimation directe
B4400;2020;Agglomération de Nantes;;;2. Entre 1946-1970;;Ensemble 3P;8,1;8,8;9,8;11,0;13,2;10,0;497;538;610;678;781;620;62;489;3696;Estimation directe
B4400;2020;Agglomération de Nantes;;;2. Entre 1946-1970;1. Moins de 1 an;;8,2;9,4;10,5;12,9;14,9;10,4;415;475;620;765;1000;655;63;435;;Estimation directe
B4400;2020;Agglomération de Nantes;;;2. Entre 1946-1970;1. Moins de 1 an;;8,2;9,4;10,5;12,9;14,9;10,4;415;475;620;765;1000;655;63;435;;Estimation directe
