Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;;Appart 3P;5,6;5,8;7,3;7,8;8,5;7,1;393;410;500;660;660;517;73;87;355;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;;Appart 4P+;4,7;5,1;6,3;7,0;7,7;5,9;400;455;555;657;720;563;95;78;224;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;;Ensemble 1P;;;;;;;;;;;;;;30;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;;Ensemble 2P;6,3;7,5;8,8;10,7;11,9;8,7;300;346;391;454;575;411;47;136;663;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;;Ensemble 3P;4,8;5,6;6,2;7,8;8,5;6,4;380;423;500;600;660;512;80;205;1264;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;1. Moins de 1 an;;5,1;5,5;6,5;8,0;10,3;6,5;400;550;600;690;750;595;91;193;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;1. Moins de 1 an;Ensemble 4P+;4,7;5,4;6,0;7,1;7,9;6,1;550;600;650;730;750;649;107;107;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;1. Moins de 1 an;Ensemble 1P;;;;;;;;;;;;;;11;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;1. Moins de 1 an;Ensemble 2P;;;;;;;;;;;;;;37;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;1. Moins de 1 an;Ensemble 3P;;;;;;;;;;;;;;38;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;2. 1 an et plus;;4,4;5,0;6,0;7,4;8,9;5,9;380;450;550;650;700;545;93;588;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;2. 1 an et plus;Ensemble 4P+;;;;;;;;;;;;;;303;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;2. 1 an et plus;Ensemble 1P;;;;;;;;;;;;;;19;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;2. 1 an et plus;Ensemble 2P;;;;;;;;;;;;;;99;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;;2. 1 an et plus;Ensemble 3P;;;;;;;;;;;;;;167;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;1. Avant 1946;;;4,3;5,1;6,0;7,5;9,5;5,7;377;420;544;600;670;530;92;350;1670;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;1. Avant 1946;;Ensemble 4P+;3,8;4,5;5,5;6,2;7,1;5,2;450;500;581;650;740;587;113;142;986;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;1. Avant 1946;;Ensemble 1P;;;;;;;;;;;;;;18;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;1. Avant 1946;;Ensemble 2P;5,8;6,9;8,7;10,7;12,6;8,6;326;355;390;424;590;418;49;80;223;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;1. Avant 1946;;Ensemble 3P;4,8;5,5;6,1;7,7;7,8;6,2;380;420;500;600;660;507;81;110;432;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;1. Avant 1946;1. Moins de 1 an;;4,9;5,5;6,3;8,3;10,7;6,3;390;410;600;650;660;553;87;97;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;253;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;2. Entre 1946-1970;;;3,5;4,7;6,1;8,0;9,1;5,7;414;465;565;630;650;541;95;86;798;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;2. Entre 1946-1970;;Ensemble 4P+;;;;;;;;;;;;;;44;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;2. Entre 1946-1970;;Ensemble 1P;;;;;;;;;;;;;;;12;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;2. Entre 1946-1970;;Ensemble 2P;;;;;;;;;;;;;;6;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;2. Entre 1946-1970;;Ensemble 3P;;;;;;;;;;;;;;36;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;21;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;65;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;3. Entre 1971-1990;;;4,8;5,1;6,5;7,7;9,3;6,4;300;400;560;670;729;548;86;88;1089;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;3. Entre 1971-1990;;Ensemble 4P+;4,8;5,0;6,0;7,0;8,6;6,1;400;547;630;700;740;604;99;66;675;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;3. Entre 1971-1990;;Ensemble 1P;;;;;;;;;;;;;;;32;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;3. Entre 1971-1990;;Ensemble 2P;;;;;;;;;;;;;;8;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;3. Entre 1971-1990;;Ensemble 3P;;;;;;;;;;;;;;14;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;19;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;69;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;4. Entre 1991-2005;;;4,9;5,6;6,3;7,7;8,8;6,3;400;530;580;670;750;590;93;117;1125;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;4. Entre 1991-2005;;Ensemble 4P+;4,8;5,5;6,1;6,8;7,7;6,1;480;540;630;678;750;617;101;94;773;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;4. Entre 1991-2005;;Ensemble 1P;;;;;;;;;;;;;;2;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;4. Entre 1991-2005;;Ensemble 2P;;;;;;;;;;;;;;15;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;4. Entre 1991-2005;;Ensemble 3P;;;;;;;;;;;;;;6;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;21;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;96;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;5. Après 2005;;;4,9;5,8;6,3;7,5;9,1;6,5;424;520;640;730;780;624;96;140;941;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;5. Après 2005;;Ensemble 4P+;4,9;5,6;6,1;7,1;8,3;6,4;500;580;668;750;780;654;103;64;633;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;5. Après 2005;;Ensemble 1P;;;;;;;;;;;;;;10;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;5. Après 2005;;Ensemble 2P;;;;;;;;;;;;;;27;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;5. Après 2005;;Ensemble 3P;;;;;;;;;;;;;;39;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;35;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;105;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;;;;4,5;5,0;6,0;7,0;8,3;5,8;400;498;585;650;750;578;99;480;4566;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;;;Maison 1-3P;4,8;5,6;6,4;8,1;10,3;6,5;373;390;460;585;630;486;75;148;1200;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;;;Maison 4P+;4,2;4,9;5,8;6,8;7,8;5,7;458;544;600;683;769;611;108;332;3366;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;;1. Moins de 1 an;;4,8;5,5;6,4;7,5;8,8;6,2;410;585;620;700;750;621;100;128;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;36;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;;1. Moins de 1 an;Maison 4P+;4,7;5,4;6,0;7,1;7,9;6,1;550;600;650;730;750;653;108;92;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;;2. 1 an et plus;;;;;;;;;;;;;;;352;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;112;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;;2. 1 an et plus;Maison 4P+;;;;;;;;;;;;;;240;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;1. Avant 1946;;;4,2;4,8;5,6;6,5;8,0;5,4;390;450;550;600;678;545;100;188;1294;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;77;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;1. Avant 1946;;Maison 4P+;;;;;;;;;;;;;;111;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;1. Avant 1946;1. Moins de 1 an;;4,6;5,4;6,0;6,9;9,5;5,9;400;520;600;650;680;572;97;53;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;135;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;45;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;19;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;2. Entre 1946-1970;;Maison 4P+;;;;;;;;;;;;;;26;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;13;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;32;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;3. Entre 1971-1990;;;4,8;5,0;6,5;7,4;9,3;6,2;400;547;630;699;740;602;96;64;867;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;10;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;3. Entre 1971-1990;;Maison 4P+;;;;;;;;;;;;;;54;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;16;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;48;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;4. Entre 1991-2005;;;4,9;5,6;6,2;7,4;8,1;6,2;480;540;595;670;750;606;97;93;974;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;9;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;4. Entre 1991-2005;;Maison 4P+;;;;;;;;;;;;;;84;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;21;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;72;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;5. Après 2005;;;4,9;5,6;6,2;7,3;8,5;6,4;500;550;650;730;780;633;99;90;813;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;33;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;5. Après 2005;;Maison 4P+;;;;;;;;;;;;;;57;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;25;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Maison;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;65;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;;;5,6;6,3;7,8;9,3;11,6;7,3;300;355;428;590;660;466;64;301;1056;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;;Appart 1P;;;;;;;;;;;;;;27;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;;Appart 2P;6,6;8,0;9,4;11,6;12,5;9,4;300;325;355;424;590;395;42;109;394;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;;Appart 3P;5,6;5,8;7,3;7,8;8,5;7,1;393;410;500;660;660;517;73;87;355;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;;Appart 4P+;4,7;5,1;6,3;7,0;7,7;5,9;400;455;555;657;720;563;95;78;224;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;1. Moins de 1 an;;6,3;7,5;8,7;11,4;13,1;8,6;300;380;450;590;660;480;56;65;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;1. Moins de 1 an;Appart 1P;;;;;;;;;;;;;;10;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;1. Moins de 1 an;Appart 2P;;;;;;;;;;;;;;27;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;1. Moins de 1 an;Appart 3P;;;;;;;;;;;;;;13;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;1. Moins de 1 an;Appart 4P+;;;;;;;;;;;;;;15;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;2. 1 an et plus;;;;;;;;;;;;;;;236;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;2. 1 an et plus;Appart 1P;;;;;;;;;;;;;;17;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;2. 1 an et plus;Appart 2P;6,3;7,3;9,3;10,3;11,6;8,6;290;320;343;390;424;350;41;82;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;2. 1 an et plus;Appart 3P;5,6;5,8;7,2;7,8;8,5;7,0;393;407;500;628;660;507;73;74;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;;2. 1 an et plus;Appart 4P+;4,3;5,1;6,3;7,0;7,7;5,9;400;461;565;664;725;567;96;63;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;1. Avant 1946;;;5,7;6,3;7,8;9,6;11,7;7,3;321;373;452;591;660;480;66;162;376;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;1. Avant 1946;;Appart 1P;;;;;;;;;;;;;;15;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;1. Avant 1946;;Appart 2P;7,0;8,0;10,3;11,7;13,1;9,6;320;346;387;500;590;425;44;64;143;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;1. Avant 1946;;Appart 3P;5,7;5,8;7,2;7,8;7,8;7,0;380;428;507;660;660;537;77;52;130;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;1. Avant 1946;;Appart 4P+;;;;;;;;;;;;;;31;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;44;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;118;;
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;2. Entre 1946-1970;;;;;;;;;;;;;;;;41;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;2. Entre 1946-1970;;Appart 1P;;;;;;;;;;;;;;;11;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;2. Entre 1946-1970;;Appart 2P;;;;;;;;;;;;;;4;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;2. Entre 1946-1970;;Appart 3P;;;;;;;;;;;;;;19;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;2. Entre 1946-1970;;Appart 4P+;;;;;;;;;;;;;;18;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;8;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;33;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;3. Entre 1971-1990;;;;;;;;;;;;;;;;24;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;3. Entre 1971-1990;;Appart 1P;;;;;;;;;;;;;;;23;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;3. Entre 1971-1990;;Appart 2P;;;;;;;;;;;;;;6;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;3. Entre 1971-1990;;Appart 3P;;;;;;;;;;;;;;6;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;3. Entre 1971-1990;;Appart 4P+;;;;;;;;;;;;;;12;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;3;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;21;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;4. Entre 1991-2005;;;;;;;;;;;;;;;;24;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;4. Entre 1991-2005;;Appart 1P;;;;;;;;;;;;;;2;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;4. Entre 1991-2005;;Appart 2P;;;;;;;;;;;;;;11;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;4. Entre 1991-2005;;Appart 3P;;;;;;;;;;;;;;1;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;10;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;24;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;5. Après 2005;;;6,3;7,3;8,9;9,6;10,4;8,2;347;424;466;593;698;512;62;50;129;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;5. Après 2005;;Appart 1P;;;;;;;;;;;;;;10;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;5. Après 2005;;Appart 2P;;;;;;;;;;;;;;24;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;5. Après 2005;;Appart 3P;;;;;;;;;;;;;;9;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;5. Après 2005;;Appart 4P+;;;;;;;;;;;;;;7;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;10;;Estimation directe
B7900;2024;Communautés de communes Mellois en Poitou et Haut Val de Sèvres;;Appartement;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;40;;Estimation directe
B8200;2024;Agglomération de Montauban;;;;;;6,5;7,6;8,6;10,0;12,1;8,4;363;435;539;750;855;587;70;2513;9943;Estimation directe
