Commune,Code postal,Type local,Surface reelle bati,Valeur fonciere,Prix_m2,Date mutation
NICE,6300.0,Appartement,27.0,106950.0,3961.1111111111113,28/02/2024
NICE,6300.0,Appartement,38.0,163000.0,4289.473684210527,22/02/2024
NICE,6200.0,Appartement,35.0,120000.0,3428.5714285714284,05/03/2024
NICE,6000.0,Appartement,45.0,151000.0,3355.5555555555557,12/03/2024
NICE,6100.0,Appartement,33.0,180000.0,5454.545454545455,05/03/2024
NICE,6300.0,Appartement,20.0,142000.0,7100.0,04/03/2024
NICE,6000.0,Appartement,40.0,168750.0,4218.75,05/03/2024
NICE,6000.0,Appartement,18.0,90000.0,5000.0,06/03/2024
NICE,6000.0,Appartement,38.0,270000.0,7105.263157894737,26/02/2024
NICE,6000.0,Appartement,30.0,115000.0,3833.3333333333335,26/02/2024
NICE,6000.0,Appartement,40.0,1970185.0,49254.625,29/02/2024
NICE,6000.0,Appartement,40.0,1970185.0,49254.625,29/02/2024
NICE,6000.0,Appartement,42.0,1970185.0,46909.166666666664,29/02/2024
NICE,6000.0,Appartement,42.0,1970185.0,46909.166666666664,29/02/2024
NICE,6000.0,Appartement,26.0,1970185.0,75776.34615384616,29/02/2024
NICE,6000.0,Appartement,38.0,1970185.0,51846.97368421053,29/02/2024
NICE,6000.0,Appartement,26.0,1970185.0,75776.34615384616,29/02/2024
NICE,6000.0,Appartement,26.0,1970185.0,75776.34615384616,29/02/2024
NICE,6000.0,Appartement,33.0,1970185.0,59702.57575757576,29/02/2024
NICE,6300.0,Appartement,40.0,275000.0,6875.0,18/03/2024
NICE,6200.0,Appartement,44.0,223350.0,5076.136363636364,13/03/2024
NICE,6000.0,Appartement,43.0,80000.0,1860.4651162790697,05/03/2024
NICE,6000.0,Appartement,33.0,247000.0,7484.848484848485,08/03/2024
NICE,6300.0,Appartement,25.0,160000.0,6400.0,12/03/2024
NICE,6300.0,Appartement,34.0,80750.0,2375.0,07/03/2024
NICE,6100.0,Appartement,42.0,89250.0,2125.0,15/03/2024
NICE,6300.0,Appartement,25.0,137000.0,5480.0,27/02/2024
NICE,6000.0,Appartement,19.0,152000.0,8000.0,12/03/2024
NICE,6300.0,Appartement,19.0,130000.0,6842.105263157895,15/03/2024
NICE,6100.0,Appartement,28.0,125000.0,4464.285714285715,23/02/2024
NICE,6000.0,Appartement,35.0,175000.0,5000.0,18/03/2024
NICE,6000.0,Appartement,34.0,186000.0,5470.588235294118,28/02/2024
NICE,6000.0,Appartement,45.0,260000.0,5777.777777777777,19/02/2024
NICE,6000.0,Appartement,12.0,74390.0,6199.166666666667,18/03/2024
NICE,6000.0,Appartement,40.0,280000.0,7000.0,27/02/2024
NICE,6000.0,Appartement,20.0,280000.0,14000.0,27/02/2024
NICE,6100.0,Appartement,40.0,165000.0,4125.0,13/03/2024
NICE,6000.0,Appartement,36.0,170000.0,4722.222222222223,26/02/2024
NICE,6200.0,Appartement,24.0,135000.0,5625.0,29/02/2024
NICE,6100.0,Appartement,30.0,124000.0,4133.333333333333,14/03/2024
NICE,6000.0,Appartement,35.0,137000.0,3914.285714285714,29/02/2024
NICE,6200.0,Appartement,40.0,176700.0,4417.5,15/03/2024
NICE,6000.0,Appartement,18.0,1000000.0,55555.555555555555,04/03/2024
NICE,6000.0,Appartement,8.0,39000.0,4875.0,05/03/2024
NICE,6200.0,Appartement,45.0,155000.0,3444.4444444444443,05/03/2024
NICE,6200.0,Appartement,24.0,130000.0,5416.666666666667,19/03/2024
NICE,6300.0,Appartement,25.0,139000.0,5560.0,15/03/2024
NICE,6100.0,Appartement,20.0,98000.0,4900.0,07/03/2024
NICE,6000.0,Appartement,29.0,192550.0,6639.6551724137935,18/03/2024
NICE,6000.0,Appartement,21.0,99000.0,4714.285714285715,06/03/2024
NICE,6000.0,Appartement,35.0,310000.0,8857.142857142857,29/02/2024
NICE,6200.0,Appartement,45.0,116000.0,2577.777777777778,05/03/2024
NICE,6000.0,Appartement,28.0,310000.0,11071.42857142857,14/03/2024
NICE,6300.0,Appartement,29.0,177700.0,6127.586206896552,18/03/2024
NICE,6200.0,Appartement,42.0,96000.0,2285.714285714286,12/03/2024
NICE,6000.0,Appartement,40.0,195250.0,4881.25,21/03/2024
NICE,6000.0,Appartement,18.0,90000.0,5000.0,15/03/2024
NICE,6300.0,Appartement,37.0,135000.0,3648.6486486486488,14/03/2024
NICE,6200.0,Appartement,33.0,180000.0,5454.545454545455,15/03/2024
NICE,6300.0,Appartement,40.0,125000.0,3125.0,19/03/2024
NICE,6000.0,Appartement,21.0,118000.0,5619.047619047619,18/03/2024
NICE,6000.0,Appartement,28.0,170000.0,6071.428571428572,15/03/2024
NICE,6100.0,Appartement,35.0,188870.0,5396.285714285715,14/03/2024
NICE,6100.0,Appartement,27.0,129000.0,4777.777777777777,14/03/2024
NICE,6300.0,Appartement,43.0,80000.0,1860.4651162790697,11/03/2024
NICE,6200.0,Appartement,34.0,165000.0,4852.941176470588,19/03/2024
NICE,6000.0,Appartement,19.0,100000.0,5263.1578947368425,15/03/2024
NICE,6000.0,Appartement,45.0,120000.0,2666.6666666666665,20/03/2024
NICE,6000.0,Appartement,30.0,115000.0,3833.3333333333335,14/03/2024
NICE,6000.0,Appartement,45.0,301886.78,6708.595111111112,15/03/2024
NICE,6100.0,Appartement,38.0,272000.0,7157.894736842105,05/03/2024
NICE,6100.0,Appartement,22.0,100000.0,4545.454545454545,19/03/2024
NICE,6100.0,Appartement,44.0,72000.0,1636.3636363636363,18/03/2024
NICE,6000.0,Appartement,28.0,90000.0,3214.285714285714,06/03/2024
NICE,6000.0,Appartement,42.0,232000.0,5523.809523809524,18/03/2024
NICE,6000.0,Appartement,16.0,145000.0,9062.5,26/03/2024
NICE,6000.0,Appartement,18.0,87500.0,4861.111111111111,18/03/2024
NICE,6100.0,Appartement,22.0,121000.0,5500.0,21/03/2024
NICE,6100.0,Appartement,44.0,146000.0,3318.181818181818,26/03/2024
NICE,6000.0,Appartement,34.0,90200.0,2652.9411764705883,26/02/2024
NICE,6300.0,Appartement,30.0,159000.0,5300.0,11/03/2024
NICE,6000.0,Appartement,36.0,103000.0,2861.1111111111113,29/02/2024
NICE,6000.0,Appartement,32.0,190000.0,5937.5,21/03/2024
NICE,6000.0,Appartement,22.0,71000.0,3227.2727272727275,08/03/2024
NICE,6300.0,Appartement,32.0,100000.0,3125.0,27/02/2024
NICE,6200.0,Appartement,45.0,308000.0,6844.444444444444,15/03/2024
NICE,6300.0,Appartement,43.0,250000.0,5813.953488372093,22/03/2024
NICE,6000.0,Appartement,34.0,238550.0,7016.176470588235,25/03/2024
NICE,6000.0,Appartement,19.0,104000.0,5473.684210526316,08/03/2024
NICE,6000.0,Appartement,32.0,235000.0,7343.75,11/03/2024
NICE,6300.0,Appartement,29.0,105000.0,3620.689655172414,04/03/2024
NICE,6300.0,Appartement,41.0,214875.0,5240.8536585365855,25/03/2024
NICE,6200.0,Appartement,25.0,145000.0,5800.0,27/03/2024
NICE,6000.0,Appartement,24.0,126000.0,5250.0,15/03/2024
NICE,6100.0,Appartement,19.0,112000.0,5894.736842105263,28/03/2024
NICE,6100.0,Appartement,30.0,101000.0,3366.6666666666665,28/03/2024
NICE,6300.0,Appartement,26.0,135000.0,5192.307692307692,26/03/2024
NICE,6200.0,Appartement,35.0,155000.0,4428.571428571428,14/03/2024
NICE,6100.0,Appartement,45.0,419750.0,9327.777777777777,20/03/2024
NICE,6000.0,Appartement,25.0,177350.0,7094.0,28/03/2024
NICE,6000.0,Appartement,42.0,170000.0,4047.6190476190477,22/03/2024
NICE,6000.0,Appartement,37.0,280600.0,7583.783783783784,27/03/2024
NICE,6300.0,Appartement,19.0,94000.0,4947.368421052632,19/03/2024
NICE,6000.0,Appartement,30.0,213700.0,7123.333333333333,26/03/2024
NICE,6100.0,Appartement,37.0,157000.0,4243.243243243243,26/03/2024
NICE,6300.0,Appartement,32.0,188000.0,5875.0,04/03/2024
NICE,6100.0,Appartement,45.0,245000.0,5444.444444444444,13/03/2024
NICE,6200.0,Appartement,31.0,223030.0,7194.5161290322585,08/03/2024
NICE,6200.0,Appartement,23.0,118000.0,5130.434782608696,28/03/2024
NICE,6300.0,Appartement,39.0,130000.0,3333.3333333333335,11/03/2024
NICE,6300.0,Appartement,33.0,180900.0,5481.818181818182,08/03/2024
NICE,6000.0,Appartement,37.0,195000.0,5270.27027027027,28/03/2024
NICE,6300.0,Appartement,43.0,210000.0,4883.720930232558,19/03/2024
NICE,6000.0,Appartement,25.0,172000.0,6880.0,29/03/2024
NICE,6100.0,Appartement,44.0,241560.0,5490.0,12/03/2024
NICE,6100.0,Appartement,25.0,120000.0,4800.0,12/03/2024
NICE,6100.0,Appartement,45.0,213000.0,4733.333333333333,25/03/2024
NICE,6100.0,Appartement,31.0,120000.0,3870.967741935484,22/03/2024
NICE,6300.0,Appartement,24.0,85000.0,3541.6666666666665,21/03/2024
NICE,6300.0,Appartement,43.0,519607.0,12083.883720930233,29/03/2024
NICE,6300.0,Appartement,34.0,127000.0,3735.294117647059,21/03/2024
NICE,6000.0,Appartement,45.0,189000.0,4200.0,22/03/2024
NICE,6300.0,Appartement,44.0,185000.0,4204.545454545455,26/03/2024
NICE,6000.0,Appartement,23.0,115000.0,5000.0,28/03/2024
NICE,6100.0,Appartement,40.0,125000.0,3125.0,25/03/2024
NICE,6000.0,Appartement,14.0,78000.0,5571.428571428572,28/03/2024
NICE,6200.0,Appartement,23.0,122000.0,5304.347826086957,25/03/2024
NICE,6000.0,Appartement,42.0,400000.0,9523.809523809523,26/03/2024
NICE,6300.0,Appartement,14.0,105000.0,7500.0,26/03/2024
NICE,6000.0,Appartement,30.0,125000.0,4166.666666666667,26/03/2024
NICE,6000.0,Appartement,30.0,125000.0,4166.666666666667,26/03/2024
NICE,6000.0,Appartement,30.0,125000.0,4166.666666666667,26/03/2024
NICE,6000.0,Appartement,30.0,125000.0,4166.666666666667,26/03/2024
NICE,6100.0,Appartement,40.0,187000.0,4675.0,26/03/2024
NICE,6000.0,Appartement,36.0,118230.0,3284.1666666666665,25/03/2024
NICE,6000.0,Appartement,21.0,144000.0,6857.142857142857,25/03/2024
NICE,6200.0,Appartement,20.0,90000.0,4500.0,28/03/2024
NICE,6300.0,Appartement,45.0,66000.0,1466.6666666666667,29/03/2024
NICE,6100.0,Appartement,19.0,104900.0,5521.0526315789475,28/03/2024
NICE,6000.0,Appartement,30.0,199940.0,6664.666666666667,28/03/2024
NICE,6300.0,Appartement,30.0,220000.0,7333.333333333333,27/03/2024
NICE,6300.0,Appartement,41.0,115000.0,2804.878048780488,04/04/2024
NICE,6100.0,Appartement,31.0,119000.0,3838.7096774193546,25/03/2024
NICE,6000.0,Appartement,45.0,147000.0,3266.6666666666665,02/04/2024
NICE,6000.0,Appartement,33.0,148000.0,4484.848484848485,22/03/2024
NICE,6100.0,Appartement,27.0,115000.0,4259.259259259259,13/03/2024
NICE,6100.0,Appartement,30.0,125000.0,4166.666666666667,12/03/2024
NICE,6000.0,Appartement,39.0,137000.0,3512.8205128205127,13/03/2024
NICE,6300.0,Appartement,45.0,215000.0,4777.777777777777,22/03/2024
NICE,6100.0,Appartement,36.0,97000.0,2694.4444444444443,18/03/2024
NICE,6000.0,Appartement,32.0,190000.0,5937.5,21/03/2024
NICE,6000.0,Appartement,26.0,172400.0,6630.7692307692305,21/03/2024
NICE,6000.0,Appartement,27.0,110000.0,4074.074074074074,18/03/2024
NICE,6100.0,Appartement,27.0,110000.0,4074.074074074074,28/03/2024
NICE,6200.0,Appartement,27.0,153000.0,5666.666666666667,28/03/2024
NICE,6000.0,Appartement,30.0,161000.0,5366.666666666667,18/03/2024
NICE,6100.0,Appartement,23.0,138000.0,6000.0,13/03/2024
NICE,6000.0,Appartement,43.0,150000.0,3488.3720930232557,25/03/2024
NICE,6200.0,Appartement,30.0,166500.0,5550.0,05/04/2024
NICE,6200.0,Appartement,26.0,87000.0,3346.153846153846,08/04/2024
NICE,6000.0,Appartement,22.0,112000.0,5090.909090909091,28/03/2024
NICE,6200.0,Appartement,43.0,152000.0,3534.8837209302324,22/03/2024
NICE,6300.0,Appartement,41.0,235000.0,5731.707317073171,03/04/2024
NICE,6100.0,Appartement,44.0,108000.0,2454.5454545454545,28/03/2024
NICE,6000.0,Appartement,18.0,81000.0,4500.0,03/04/2024
NICE,6300.0,Appartement,33.0,180000.0,5454.545454545455,28/03/2024
NICE,6100.0,Appartement,44.0,314405.0,7145.568181818182,21/03/2024
NICE,6000.0,Appartement,44.0,322500.0,7329.545454545455,28/03/2024
NICE,6000.0,Appartement,24.0,123172.0,5132.166666666667,28/03/2024
NICE,6300.0,Appartement,30.0,142500.0,4750.0,21/03/2024
NICE,6000.0,Appartement,15.0,108000.0,7200.0,05/04/2024
NICE,6300.0,Appartement,38.0,188000.0,4947.368421052632,29/03/2024
NICE,6100.0,Appartement,33.0,150000.0,4545.454545454545,09/04/2024
NICE,6300.0,Appartement,23.0,94410.0,4104.782608695652,09/04/2024
NICE,6300.0,Appartement,36.0,113292.0,3147.0,04/04/2024
NICE,6300.0,Appartement,40.0,140000.0,3500.0,26/03/2024
NICE,6000.0,Appartement,41.0,85000.0,2073.170731707317,18/03/2024
NICE,6000.0,Appartement,24.0,126955.0,5289.791666666667,26/03/2024
NICE,6000.0,Appartement,25.0,109300.0,4372.0,04/04/2024
NICE,6000.0,Appartement,29.0,232000.0,8000.0,04/04/2024
NICE,6000.0,Appartement,30.0,30000.0,1000.0,27/03/2024
NICE,6100.0,Appartement,18.0,71000.0,3944.4444444444443,03/04/2024
NICE,6000.0,Appartement,40.0,177000.0,4425.0,02/04/2024
NICE,6000.0,Appartement,38.0,150000.0,3947.3684210526317,27/03/2024
NICE,6000.0,Appartement,14.0,150000.0,10714.285714285714,27/03/2024
NICE,6000.0,Appartement,20.0,150000.0,7500.0,27/03/2024
NICE,6200.0,Appartement,40.0,147000.0,3675.0,05/04/2024
NICE,6300.0,Appartement,17.0,134000.0,7882.35294117647,15/03/2024
NICE,6300.0,Appartement,29.0,70677.0,2437.137931034483,11/04/2024
NICE,6100.0,Appartement,40.0,239000.0,5975.0,26/03/2024
NICE,6300.0,Appartement,40.0,197000.0,4925.0,05/04/2024
NICE,6000.0,Appartement,42.0,179000.0,4261.9047619047615,05/04/2024
NICE,6200.0,Appartement,22.0,98956.0,4498.0,05/04/2024
NICE,6300.0,Appartement,33.0,151000.0,4575.757575757576,11/04/2024
NICE,6200.0,Appartement,37.0,225000.0,6081.081081081081,08/04/2024
NICE,6000.0,Appartement,43.0,279735.0,6505.46511627907,05/04/2024
NICE,6000.0,Appartement,33.0,214935.0,6513.181818181818,29/03/2024
NICE,6000.0,Appartement,32.0,220500.0,6890.625,29/03/2024
NICE,6000.0,Appartement,31.0,220500.0,7112.903225806452,29/03/2024
NICE,6000.0,Appartement,31.0,220500.0,7112.903225806452,29/03/2024
NICE,6200.0,Appartement,36.0,170000.0,4722.222222222223,22/03/2024
NICE,6200.0,Appartement,33.0,145000.0,4393.939393939394,04/04/2024
NICE,6300.0,Appartement,19.0,57000.0,3000.0,22/03/2024
NICE,6300.0,Appartement,32.0,143000.0,4468.75,11/04/2024
NICE,6000.0,Appartement,30.0,145000.0,4833.333333333333,12/04/2024
NICE,6200.0,Appartement,35.0,150940.0,4312.571428571428,02/04/2024
NICE,6200.0,Appartement,16.0,108000.0,6750.0,09/04/2024
NICE,6300.0,Appartement,41.0,246000.0,6000.0,29/03/2024
NICE,6300.0,Appartement,20.0,161500.0,8075.0,10/04/2024
NICE,6000.0,Appartement,24.0,90000.0,3750.0,10/04/2024
NICE,6000.0,Appartement,30.0,195050.0,6501.666666666667,15/04/2024
NICE,6000.0,Appartement,44.0,475000.0,10795.454545454546,05/04/2024
NICE,6300.0,Appartement,34.0,150000.0,4411.764705882353,04/04/2024
NICE,6200.0,Appartement,27.0,374000.0,13851.851851851852,14/03/2024
NICE,6200.0,Appartement,37.0,374000.0,10108.108108108108,14/03/2024
NICE,6100.0,Appartement,17.0,92000.0,5411.764705882353,08/04/2024
NICE,6000.0,Appartement,38.0,190000.0,5000.0,29/03/2024
NICE,6200.0,Appartement,44.0,373200.0,8481.818181818182,11/04/2024
NICE,6000.0,Appartement,30.0,90000.0,3000.0,28/03/2024
NICE,6000.0,Appartement,36.0,225000.0,6250.0,04/04/2024
NICE,6100.0,Appartement,15.0,87000.0,5800.0,28/03/2024
NICE,6300.0,Appartement,21.0,115000.0,5476.190476190476,08/04/2024
NICE,6000.0,Appartement,27.0,196070.0,7261.851851851852,15/04/2024
NICE,6300.0,Appartement,25.0,150000.0,6000.0,27/03/2024
NICE,6000.0,Appartement,31.0,132000.0,4258.064516129032,11/04/2024
NICE,6300.0,Appartement,32.0,200000.0,6250.0,16/04/2024
NICE,6300.0,Appartement,40.0,150000.0,3750.0,20/03/2024
NICE,6000.0,Appartement,19.0,148000.0,7789.473684210527,29/03/2024
NICE,6200.0,Appartement,42.0,177000.0,4214.285714285715,02/04/2024
NICE,6000.0,Appartement,42.0,1425000.0,33928.57142857143,28/03/2024
NICE,6300.0,Appartement,37.0,280000.0,7567.5675675675675,12/04/2024
NICE,6200.0,Appartement,27.0,114000.0,4222.222222222223,04/04/2024
NICE,6200.0,Appartement,39.0,191833.0,4918.794871794872,03/04/2024
NICE,6000.0,Appartement,43.0,605000.0,14069.767441860466,15/04/2024
NICE,6300.0,Appartement,27.0,118000.0,4370.37037037037,12/04/2024
NICE,6000.0,Appartement,17.0,125000.0,7352.941176470588,17/04/2024
NICE,6200.0,Appartement,32.0,172000.0,5375.0,12/04/2024
NICE,6300.0,Appartement,31.0,130000.0,4193.548387096775,12/04/2024
NICE,6100.0,Appartement,23.0,154000.0,6695.652173913043,21/03/2024
NICE,6000.0,Appartement,43.0,210000.0,4883.720930232558,26/03/2024
NICE,6100.0,Appartement,29.0,150000.0,5172.413793103448,11/04/2024
NICE,6300.0,Appartement,21.0,76400.0,3638.095238095238,04/04/2024
NICE,6000.0,Appartement,25.0,100000.0,4000.0,11/04/2024
NICE,6000.0,Appartement,45.0,347000.0,7711.111111111111,18/04/2024
NICE,6000.0,Appartement,34.0,210000.0,6176.470588235294,10/04/2024
NICE,6300.0,Appartement,45.0,132000.0,2933.3333333333335,11/03/2024
NICE,6100.0,Appartement,36.0,150000.0,4166.666666666667,28/03/2024
NICE,6000.0,Appartement,19.0,109000.0,5736.8421052631575,21/03/2024
NICE,6000.0,Appartement,18.0,109000.0,6055.555555555556,21/03/2024
NICE,6300.0,Appartement,17.0,80000.0,4705.882352941177,05/04/2024
NICE,6200.0,Appartement,41.0,234000.0,5707.317073170731,17/04/2024
NICE,6200.0,Appartement,28.0,164000.0,5857.142857142857,11/04/2024
NICE,6300.0,Appartement,24.0,115000.0,4791.666666666667,18/04/2024
NICE,6000.0,Appartement,25.0,49000.0,1960.0,09/04/2024
NICE,6200.0,Appartement,33.0,163000.0,4939.393939393939,28/03/2024
NICE,6000.0,Appartement,36.0,460000.0,12777.777777777777,19/04/2024
NICE,6200.0,Appartement,44.0,93500.0,2125.0,03/04/2024
NICE,6100.0,Appartement,20.0,150000.0,7500.0,17/04/2024
NICE,6100.0,Appartement,11.0,150000.0,13636.363636363636,17/04/2024
NICE,6200.0,Appartement,15.0,59000.0,3933.3333333333335,15/04/2024
NICE,6100.0,Appartement,43.0,161000.0,3744.186046511628,15/04/2024
NICE,6200.0,Appartement,21.0,104000.0,4952.380952380952,10/04/2024
NICE,6200.0,Appartement,42.0,379000.0,9023.809523809523,11/04/2024
NICE,6000.0,Appartement,25.0,135000.0,5400.0,08/04/2024
NICE,6000.0,Appartement,38.0,180000.0,4736.8421052631575,23/04/2024
NICE,6100.0,Appartement,35.0,135000.0,3857.1428571428573,08/04/2024
NICE,6000.0,Appartement,30.0,95000.0,3166.6666666666665,19/04/2024
NICE,6300.0,Appartement,39.0,195000.0,5000.0,12/04/2024
NICE,6300.0,Appartement,29.0,115000.0,3965.5172413793102,29/03/2024
NICE,6300.0,Appartement,37.0,215000.0,5810.810810810811,22/04/2024
NICE,6100.0,Appartement,31.0,152470.0,4918.387096774193,15/04/2024
NICE,6300.0,Appartement,32.0,210000.0,6562.5,12/04/2024
NICE,6300.0,Appartement,20.0,80000.0,4000.0,15/04/2024
NICE,6000.0,Appartement,17.0,182000.0,10705.882352941177,11/04/2024
NICE,6300.0,Appartement,34.0,300000.0,8823.529411764706,18/04/2024
NICE,6000.0,Appartement,28.0,139000.0,4964.285714285715,18/04/2024
NICE,6200.0,Appartement,35.0,115000.0,3285.714285714286,22/04/2024
NICE,6000.0,Appartement,32.0,265000.0,8281.25,29/03/2024
NICE,6000.0,Appartement,20.0,265000.0,13250.0,29/03/2024
NICE,6300.0,Appartement,38.0,295000.0,7763.1578947368425,12/04/2024
NICE,6000.0,Appartement,45.0,187500.0,4166.666666666667,27/03/2024
NICE,6000.0,Appartement,12.0,30000.0,2500.0,19/04/2024
NICE,6300.0,Appartement,24.0,121650.0,5068.75,04/04/2024
NICE,6300.0,Appartement,19.0,120000.0,6315.789473684211,15/04/2024
NICE,6300.0,Appartement,28.0,143000.0,5107.142857142857,19/04/2024
NICE,6000.0,Appartement,20.0,62000.0,3100.0,17/04/2024
NICE,6100.0,Appartement,22.0,112000.0,5090.909090909091,18/04/2024
NICE,6000.0,Appartement,42.0,109250.0,2601.190476190476,18/04/2024
NICE,6300.0,Appartement,21.0,113050.0,5383.333333333333,18/04/2024
NICE,6000.0,Appartement,35.0,240000.0,6857.142857142857,19/04/2024
NICE,6300.0,Appartement,27.0,150000.0,5555.555555555556,04/04/2024
NICE,6200.0,Appartement,40.0,155000.0,3875.0,25/04/2024
NICE,6000.0,Appartement,35.0,163500.0,4671.428571428572,04/04/2024
NICE,6000.0,Appartement,19.0,105500.0,5552.631578947368,04/04/2024
NICE,6100.0,Appartement,20.0,108000.0,5400.0,04/04/2024
NICE,6300.0,Appartement,41.0,120000.0,2926.829268292683,23/04/2024
NICE,6000.0,Appartement,20.0,80000.0,4000.0,05/04/2024
NICE,6100.0,Appartement,43.0,185000.0,4302.325581395349,29/03/2024
NICE,6000.0,Appartement,27.0,96500.0,3574.074074074074,09/04/2024
NICE,6300.0,Appartement,30.0,40000.0,1333.3333333333333,18/04/2024
NICE,6000.0,Appartement,34.0,80000.0,2352.9411764705883,19/04/2024
NICE,6000.0,Appartement,20.0,178175.0,8908.75,25/04/2024
NICE,6000.0,Appartement,32.0,110000.0,3437.5,08/04/2024
NICE,6000.0,Appartement,45.0,2800000.0,62222.22222222222,03/04/2024
NICE,6000.0,Appartement,37.0,2800000.0,75675.67567567568,03/04/2024
NICE,6000.0,Appartement,45.0,2800000.0,62222.22222222222,03/04/2024
NICE,6300.0,Appartement,31.0,158000.0,5096.774193548387,11/04/2024
NICE,6000.0,Appartement,35.0,285000.0,8142.857142857143,22/04/2024
NICE,6100.0,Appartement,45.0,242000.0,5377.777777777777,11/04/2024
NICE,6000.0,Appartement,36.0,194000.0,5388.888888888889,19/04/2024
NICE,6300.0,Appartement,22.0,125000.0,5681.818181818182,24/04/2024
NICE,6300.0,Appartement,42.0,295000.0,7023.809523809524,22/04/2024
NICE,6300.0,Appartement,31.0,166826.0,5381.4838709677415,15/04/2024
NICE,6300.0,Appartement,45.0,205000.0,4555.555555555556,26/04/2024
NICE,6000.0,Appartement,20.0,78000.0,3900.0,23/04/2024
NICE,6300.0,Appartement,19.0,115000.0,6052.631578947368,26/04/2024
NICE,6000.0,Appartement,26.0,161905.0,6227.115384615385,11/04/2024
NICE,6000.0,Appartement,30.0,150000.0,5000.0,11/04/2024
NICE,6000.0,Appartement,16.0,112000.0,7000.0,16/04/2024
NICE,6000.0,Appartement,17.0,64000.0,3764.705882352941,22/04/2024
NICE,6300.0,Appartement,35.0,284000.0,8114.285714285715,05/04/2024
NICE,6300.0,Appartement,34.0,158000.0,4647.058823529412,17/04/2024
NICE,6000.0,Appartement,27.0,120000.0,4444.444444444444,09/04/2024
NICE,6000.0,Appartement,33.0,500000.0,15151.515151515152,18/04/2024
NICE,6300.0,Appartement,30.0,105000.0,3500.0,29/04/2024
NICE,6300.0,Appartement,42.0,200000.0,4761.9047619047615,19/04/2024
NICE,6100.0,Appartement,39.0,225000.0,5769.2307692307695,17/04/2024
NICE,6000.0,Appartement,34.0,149000.0,4382.35294117647,17/04/2024
NICE,6100.0,Appartement,40.0,216000.0,5400.0,16/04/2024
NICE,6000.0,Appartement,36.0,130000.0,3611.1111111111113,05/04/2024
NICE,6300.0,Appartement,19.0,114000.0,6000.0,19/04/2024
NICE,6100.0,Appartement,21.0,139420.0,6639.047619047619,15/04/2024
NICE,6000.0,Appartement,22.0,103000.0,4681.818181818182,25/04/2024
NICE,6000.0,Appartement,30.0,185000.0,6166.666666666667,30/04/2024
NICE,6000.0,Appartement,32.0,112140.0,3504.375,22/04/2024
